Count,Serial No.,Image Name,Annotations,X,Y,R,G,B,Grayscale,Hex,Prediction,CountBlue,CountBrown,Image Name.1,browntype,FinalPred,CountW,CountM,CountS,CountN
1384,65,318.png,138,69,47,97,63,38,0.2683235108852386,#613f26,Brown,,1027.0,318.png,2.0,M,,370.0,,
1385,65,318.png,138,62,94,127,87,72,0.3702686131000519,#7f5748,Brown,,1028.0,318.png,2.0,M,,371.0,,
1386,65,318.png,138,88,78,70,59,39,0.2348843067884445,#463b27,Brown,,1029.0,318.png,0.0,S,,,542.0,
1387,65,318.png,138,70,110,85,55,30,0.2336176484823227,#55371e,Brown,,1030.0,318.png,0.0,S,,,543.0,
1388,65,318.png,138,2,57,162,158,175,0.6277478337287903,#a29eaf,Blue,358.0,,318.png,,N,,,,358.0
1389,65,318.png,138,24,24,134,132,146,0.5232722163200378,#868492,Blue,359.0,,318.png,,N,,,,359.0
1390,65,318.png,138,68,31,173,169,174,0.6674922108650208,#ada9ae,Brown,,1031.0,318.png,1.0,W,117.0,,,
1391,65,318.png,138,142,5,178,173,184,0.685708224773407,#b2adb8,Brown,,1032.0,318.png,1.0,W,118.0,,,
1392,66,329.png,2,189,5,87,67,51,0.2748878598213196,#574333,Brown,,1033.0,329.png,2.0,M,,372.0,,
1393,66,329.png,2,186,16,71,51,35,0.212142750620842,#473323,Brown,,1034.0,329.png,0.0,S,,,544.0,
1394,67,339.png,26,7,177,77,42,30,0.1904796212911606,#4d2a1e,Brown,,1035.0,339.png,0.0,S,,,545.0,
1395,67,339.png,26,4,170,141,120,131,0.4911984205245972,#8d7883,Brown,,1036.0,339.png,1.0,W,119.0,,,
1396,67,339.png,26,38,174,78,44,34,0.1980549097061157,#4e2c22,Brown,,1037.0,339.png,0.0,S,,,546.0,
1397,67,339.png,26,44,143,68,39,53,0.1810662746429443,#442735,Brown,,1038.0,339.png,0.0,S,,,547.0,
1398,67,339.png,26,47,157,145,142,155,0.5630384683609009,#918e9b,Brown,,1039.0,339.png,1.0,W,120.0,,,
1399,67,339.png,26,20,139,88,76,101,0.3151078224182129,#584c65,Blue,360.0,,339.png,,N,,,,360.0
1400,67,339.png,26,57,146,97,81,94,0.3346560895442963,#61515e,Brown,,1040.0,339.png,2.0,M,,373.0,,
1401,67,339.png,26,72,138,121,109,123,0.4414093792438507,#796d7b,Brown,,1041.0,339.png,2.0,M,,374.0,,
1402,67,339.png,26,14,102,120,85,71,0.3585415780544281,#785547,Brown,,1042.0,339.png,2.0,M,,375.0,,
1403,67,339.png,26,23,107,141,114,121,0.4715380668640137,#8d7279,Brown,,1043.0,339.png,1.0,W,121.0,,,
1404,67,339.png,26,56,87,65,35,34,0.1619721651077271,#412322,Brown,,1044.0,339.png,0.0,S,,,548.0,
1405,67,339.png,26,59,99,71,37,30,0.1714521497488022,#47251e,Brown,,1045.0,339.png,0.0,S,,,549.0,
1406,67,339.png,26,30,59,189,186,203,0.736718475818634,#bdbacb,Blue,361.0,,339.png,,N,,,,361.0
1407,67,339.png,26,16,30,106,66,48,0.2870674729347229,#6a4230,Brown,,1046.0,339.png,2.0,M,,376.0,,
1408,67,339.png,26,1,54,71,50,44,0.2118819653987885,#47322c,Brown,,1047.0,339.png,0.0,S,,,550.0,
1409,67,339.png,26,2,66,66,59,41,0.2321164757013321,#423b29,Brown,,1048.0,339.png,0.0,S,,,551.0,
1410,67,339.png,26,90,117,60,37,27,0.1614372581243515,#3c251b,Brown,,1049.0,339.png,0.0,S,,,552.0,
1411,67,339.png,26,84,127,73,55,36,0.2253141105175018,#493724,Brown,,1050.0,339.png,0.0,S,,,553.0,
1412,67,339.png,26,63,122,52,42,31,0.169929027557373,#342a1f,Brown,,1051.0,339.png,0.0,S,,,554.0,
1413,67,339.png,26,45,122,52,35,41,0.1531180441379547,#342329,Brown,,1052.0,339.png,0.0,S,,,555.0,
1414,67,339.png,26,72,108,139,126,145,0.510323166847229,#8b7e91,Blue,362.0,,339.png,,N,,,,362.0
1415,67,339.png,26,108,98,146,102,90,0.4332737326622009,#92665a,Brown,,1053.0,339.png,2.0,M,,377.0,,
1416,67,339.png,26,101,77,102,77,47,0.3143117427825928,#664d2f,Brown,,1054.0,339.png,2.0,M,,378.0,,
1417,67,339.png,26,136,85,74,64,57,0.2573345303535461,#4a4039,Brown,,1055.0,339.png,0.0,S,,,556.0,
1418,67,339.png,26,175,99,77,47,36,0.2062035351991653,#4d2f24,Brown,,1056.0,339.png,0.0,S,,,557.0,
1419,67,339.png,26,165,96,135,98,80,0.4100576639175415,#876250,Brown,,1057.0,339.png,2.0,M,,379.0,,
1420,68,364.png,27,5,130,80,69,111,0.2916302084922791,#50456f,Blue,363.0,,364.png,,N,,,,363.0
1421,68,364.png,27,15,95,112,123,170,0.4864752888679504,#707baa,Blue,364.0,,364.png,,N,,,,364.0
1422,68,364.png,27,5,82,152,144,185,0.5829651355743408,#9890b9,Blue,365.0,,364.png,,N,,,,365.0
1423,68,364.png,27,3,54,87,92,132,0.3679274320602417,#575c84,Blue,366.0,,364.png,,N,,,,366.0
1424,68,364.png,27,12,63,116,100,73,0.3978560864925385,#746449,Brown,,1058.0,364.png,2.0,M,,380.0,,
1425,68,364.png,27,24,48,88,82,123,0.3381611704826355,#58527b,Blue,367.0,,364.png,,N,,,,367.0
1426,68,364.png,27,111,10,131,123,159,0.4991984367370605,#837b9f,Blue,368.0,,364.png,,N,,,,368.0
1427,68,364.png,27,157,12,57,47,82,0.2025431394577026,#392f52,Blue,369.0,,364.png,,N,,,,369.0
1428,68,364.png,27,142,36,86,79,125,0.3286435306072235,#564f7d,Blue,370.0,,364.png,,N,,,,370.0
1429,68,364.png,27,131,30,129,127,152,0.5067745447158813,#817f98,Blue,371.0,,364.png,,N,,,,371.0
1430,68,364.png,27,118,34,151,147,177,0.5882863402366638,#9793b1,Blue,372.0,,364.png,,N,,,,372.0
1431,68,364.png,27,118,51,110,95,116,0.3909866809844971,#6e5f74,Blue,373.0,,364.png,,N,,,,373.0
1432,68,364.png,27,133,54,90,92,119,0.3667517602443695,#5a5c77,Blue,374.0,,364.png,,N,,,,374.0
1433,68,364.png,27,120,67,112,110,151,0.4446317553520203,#706e97,Blue,375.0,,364.png,,N,,,,375.0
1434,68,364.png,27,196,105,67,34,38,0.1619643270969391,#432226,Brown,,1059.0,364.png,0.0,S,,,558.0,
1435,68,364.png,27,123,106,90,80,122,0.3339341282844543,#5a507a,Blue,376.0,,364.png,,N,,,,376.0
1436,68,364.png,27,114,96,98,87,143,0.3661768734455109,#62578f,Blue,377.0,,364.png,,N,,,,377.0
1437,68,364.png,27,116,105,118,121,164,0.4841678440570831,#7679a4,Blue,378.0,,364.png,,N,,,,378.0
1438,68,364.png,27,101,106,116,123,144,0.4824572503566742,#747b90,Blue,379.0,,364.png,,N,,,,379.0
1439,68,364.png,27,92,127,77,87,111,0.3396290242671967,#4d576f,Blue,380.0,,364.png,,N,,,,380.0
1440,68,364.png,27,98,137,93,98,135,0.3906086087226868,#5d6287,Blue,381.0,,364.png,,N,,,,381.0
1441,68,364.png,27,128,168,132,120,158,0.4913325309753418,#84789e,Blue,382.0,,364.png,,N,,,,382.0
1442,68,364.png,27,118,198,143,136,176,0.5504764914512634,#8f88b0,Blue,383.0,,364.png,,N,,,,383.0
1443,68,364.png,27,102,189,138,142,183,0.5651220083236694,#8a8eb7,Blue,384.0,,364.png,,N,,,,384.0
1444,68,364.png,27,90,176,110,113,146,0.4499678313732147,#6e7192,Blue,385.0,,364.png,,N,,,,385.0
1445,68,364.png,27,73,179,127,128,163,0.5110235214233398,#7f80a3,Blue,386.0,,364.png,,N,,,,386.0
1446,68,364.png,27,73,193,93,91,129,0.3692737221717834,#5d5b81,Blue,387.0,,364.png,,N,,,,387.0
1447,69,398.png,4,46,151,38,35,27,0.1374929398298264,#26231b,Brown,,1060.0,398.png,0.0,S,,,559.0,
1448,69,398.png,4,43,137,60,37,43,0.1659611761569977,#3c252b,Brown,,1061.0,398.png,0.0,S,,,560.0,
1449,69,398.png,4,41,118,38,28,28,0.1181372478604317,#261c1c,Brown,,1062.0,398.png,0.0,S,,,561.0,
1450,69,398.png,4,130,97,71,44,36,0.1927870661020279,#472c24,Brown,,1063.0,398.png,0.0,S,,,562.0,
1451,70,4114.png,1,26,181,78,51,42,0.2199552953243256,#4e332a,Brown,,1064.0,4114.png,0.0,S,,,563.0,
1452,71,4121.png,7,28,103,117,119,130,0.468110203742981,#757782,Blue,388.0,,4121.png,,N,,,,388.0
1453,71,4121.png,7,42,111,118,109,127,0.4400403797626495,#766d7f,Brown,,1065.0,4121.png,2.0,M,,381.0,,
1454,71,4121.png,7,67,130,101,83,103,0.3461450934410095,#655367,Brown,,1066.0,4121.png,2.0,M,,382.0,,
1455,71,4121.png,7,121,156,41,29,31,0.1242909878492355,#291d1f,Brown,,1067.0,4121.png,0.0,S,,,564.0,
1456,71,4121.png,7,132,167,53,37,27,0.1556039303541183,#35251b,Brown,,1068.0,4121.png,0.0,S,,,565.0,
1457,71,4121.png,7,155,178,96,74,97,0.3150325417518616,#604a61,Brown,,1069.0,4121.png,2.0,M,,383.0,,
1458,71,4121.png,7,184,188,102,47,26,0.2242093980312347,#662f1a,Brown,,1070.0,4121.png,0.0,S,,,566.0,
1459,72,435.png,8,16,117,148,139,151,0.555990993976593,#948b97,Blue,389.0,,435.png,,N,,,,389.0
1460,72,435.png,8,26,107,142,122,136,0.499056488275528,#8e7a88,Blue,390.0,,435.png,,N,,,,390.0
1461,72,435.png,8,28,117,145,124,142,0.5088639259338379,#917c8e,Blue,391.0,,435.png,,N,,,,391.0
1462,72,435.png,8,159,129,146,141,155,0.5610663294792175,#928d9b,Blue,392.0,,435.png,,N,,,,392.0
1463,72,435.png,8,159,119,141,129,155,0.5232337713241577,#8d819b,Blue,393.0,,435.png,,N,,,,393.0
1464,72,435.png,8,159,107,125,120,130,0.4775823354721069,#7d7882,Brown,,1071.0,435.png,1.0,W,122.0,,,
1465,72,435.png,8,149,136,185,173,174,0.6887141466140747,#b9adae,Blue,394.0,,435.png,,N,,,,394.0
1466,72,435.png,8,151,149,153,148,158,0.5873863101005554,#99949e,Blue,395.0,,435.png,,N,,,,395.0
1467,73,4373.png,73,23,87,100,77,107,0.3296098113059998,#644d6b,Blue,396.0,,4373.png,,N,,,,396.0
1468,73,4373.png,73,59,46,59,27,30,0.133397251367569,#3b1b1e,Brown,,1072.0,4373.png,0.0,S,,,567.0,
1469,73,4373.png,73,79,47,97,46,28,0.2178027629852295,#612e1c,Brown,,1073.0,4373.png,0.0,S,,,568.0,
1470,73,4373.png,73,23,22,99,75,110,0.324013739824295,#634b6e,Blue,397.0,,4373.png,,N,,,,397.0
1471,73,4373.png,73,1,23,68,51,103,0.2288694083690643,#443367,Blue,398.0,,4373.png,,N,,,,398.0
1472,73,4373.png,73,45,7,56,29,28,0.1359427571296692,#381d1c,Brown,,1074.0,4373.png,0.0,S,,,569.0,
1473,73,4373.png,73,62,6,75,40,34,0.1843329519033432,#4b2822,Brown,,1075.0,4373.png,0.0,S,,,570.0,
1474,73,4373.png,73,94,72,47,32,28,0.1368592232465744,#2f201c,Brown,,1076.0,4373.png,0.0,S,,,571.0,
1475,73,4373.png,73,93,94,100,51,38,0.2371576577425003,#643326,Brown,,1077.0,4373.png,0.0,S,,,572.0,
1476,73,4373.png,73,51,101,47,31,22,0.1323572546243668,#2f1f16,Brown,,1078.0,4373.png,0.0,S,,,573.0,
1477,73,4373.png,73,55,110,69,44,28,0.1888584494590759,#452c1c,Brown,,1079.0,4373.png,0.0,S,,,574.0,
1478,73,4373.png,73,38,108,48,35,28,0.1461090296506882,#30231c,Brown,,1080.0,4373.png,0.0,S,,,575.0,
1479,73,4373.png,73,6,133,103,88,111,0.3641011714935303,#67586f,Blue,399.0,,4373.png,,N,,,,399.0
1480,73,4373.png,73,54,151,48,23,21,0.1104639321565628,#301715,Brown,,1081.0,4373.png,0.0,S,,,576.0,
1481,73,4373.png,73,41,169,63,64,75,0.2532572448253632,#3f404b,Brown,,1082.0,4373.png,0.0,S,,,577.0,
1482,73,4373.png,73,59,126,43,30,24,0.1267839223146439,#2b1e18,Brown,,1083.0,4373.png,0.0,S,,,578.0,
1483,73,4373.png,73,69,114,118,107,110,0.4296227395534515,#766b6e,Blue,400.0,,4373.png,,N,,,,400.0
1484,73,4373.png,73,69,140,97,65,62,0.2807204127311707,#61413e,Brown,,1084.0,4373.png,2.0,M,,384.0,,
1485,73,4373.png,73,70,154,81,46,30,0.2050348967313766,#512e1e,Brown,,1085.0,4373.png,0.0,S,,,579.0,
1486,73,4373.png,73,71,173,91,78,98,0.3223705887794495,#5b4e62,Blue,401.0,,4373.png,,N,,,,401.0
1487,73,4373.png,73,93,189,61,38,34,0.1670552939176559,#3d2622,Brown,,1086.0,4373.png,0.0,S,,,580.0,
1488,73,4373.png,73,100,170,74,60,45,0.2427196055650711,#4a3c2d,Brown,,1087.0,4373.png,0.0,S,,,581.0,
1489,73,4373.png,73,113,171,82,78,91,0.3128913640975952,#524e5b,Brown,,1088.0,4373.png,2.0,M,,385.0,,
1490,73,4373.png,73,93,142,86,65,89,0.2791878581047058,#564159,Blue,402.0,,4373.png,,N,,,,402.0
1491,73,4373.png,73,81,129,88,65,75,0.2768960893154144,#58414b,Blue,403.0,,4373.png,,N,,,,403.0
1492,73,4373.png,73,110,98,152,91,57,0.3980827629566193,#985b39,Brown,,1089.0,4373.png,2.0,M,,386.0,,
1493,73,4373.png,73,99,130,119,92,61,0.3745191991329193,#775c3d,Brown,,1090.0,4373.png,2.0,M,,387.0,,
1494,73,4373.png,73,115,124,66,34,25,0.1574553102254868,#422219,Brown,,1091.0,4373.png,0.0,S,,,582.0,
1495,73,4373.png,73,115,143,56,32,29,0.1446419656276703,#38201d,Brown,,1092.0,4373.png,0.0,S,,,583.0,
1496,73,4373.png,73,117,112,103,71,56,0.30085688829422,#674738,Brown,,1093.0,4373.png,2.0,M,,388.0,,
1497,73,4373.png,73,119,91,60,40,31,0.1709847152233124,#3c281f,Brown,,1094.0,4373.png,0.0,S,,,584.0,
1498,73,4373.png,73,129,77,56,34,30,0.1505356878042221,#38221e,Brown,,1095.0,4373.png,0.0,S,,,585.0,
1499,73,4373.png,73,134,72,62,37,32,0.1645176410675049,#3e2520,Brown,,1096.0,4373.png,0.0,S,,,586.0,
1500,73,4373.png,73,132,87,69,37,32,0.170350968837738,#452520,Brown,,1097.0,4373.png,0.0,S,,,587.0,
1501,73,4373.png,73,145,79,76,50,32,0.2126556932926178,#4c3220,Brown,,1098.0,4373.png,0.0,S,,,588.0,
1502,73,4373.png,73,142,92,47,23,26,0.111044317483902,#2f171a,Brown,,1099.0,4373.png,0.0,S,,,589.0,
1503,73,4373.png,73,136,102,65,52,53,0.2150376439094543,#413435,Brown,,1100.0,4373.png,0.0,S,,,590.0,
1504,73,4373.png,73,129,107,64,33,34,0.1555278599262238,#402122,Brown,,1101.0,4373.png,0.0,S,,,591.0,
1505,73,4373.png,73,146,102,95,63,40,0.2672223448753357,#5f3f28,Brown,,1102.0,4373.png,2.0,M,,389.0,,
1506,73,4373.png,73,159,106,60,47,46,0.1948643028736115,#3c2f2e,Brown,,1103.0,4373.png,0.0,S,,,592.0,
1507,73,4373.png,73,147,111,114,85,57,0.3495831489562988,#725539,Brown,,1104.0,4373.png,2.0,M,,390.0,,
1508,73,4373.png,73,142,128,53,31,26,0.138488233089447,#351f1a,Brown,,1105.0,4373.png,0.0,S,,,593.0,
1509,73,4373.png,73,131,116,43,23,26,0.107710987329483,#2b171a,Brown,,1106.0,4373.png,0.0,S,,,594.0,
1510,73,4373.png,73,129,133,45,33,26,0.1374325454235077,#2d211a,Brown,,1107.0,4373.png,0.0,S,,,595.0,
1511,73,4373.png,73,135,132,62,38,29,0.1664749085903168,#3e261d,Brown,,1108.0,4373.png,0.0,S,,,596.0,
1512,73,4373.png,73,137,140,48,28,29,0.1267533302307129,#301c1d,Brown,,1109.0,4373.png,0.0,S,,,597.0,
1513,73,4373.png,73,134,154,57,33,37,0.150542750954628,#392125,Brown,,1110.0,4373.png,0.0,S,,,598.0,
1514,73,4373.png,73,140,150,73,54,49,0.2261843085289001,#493631,Brown,,1111.0,4373.png,0.0,S,,,599.0,
1515,73,4373.png,73,160,142,67,41,29,0.1790580451488495,#43291d,Brown,,1112.0,4373.png,0.0,S,,,600.0,
1516,73,4373.png,73,171,128,89,47,36,0.2162035256624222,#592f24,Brown,,1113.0,4373.png,0.0,S,,,601.0,
1517,73,4373.png,73,181,129,38,28,27,0.117854505777359,#261c1b,Brown,,1114.0,4373.png,0.0,S,,,602.0,
1518,73,4373.png,73,194,120,42,46,44,0.1764933317899704,#2a2e2c,Brown,,1115.0,4373.png,0.0,S,,,603.0,
1519,73,4373.png,73,185,116,43,28,22,0.1206074506044388,#2b1c16,Brown,,1116.0,4373.png,0.0,S,,,604.0,
1520,73,4373.png,73,181,110,120,76,34,0.3228305876255035,#784c22,Brown,,1117.0,4373.png,2.0,M,,391.0,,
1521,73,4373.png,73,1,132,245,248,238,0.9672215580940248,#f5f8ee,Brown,,1118.0,4373.png,1.0,W,123.0,,,
1522,73,4373.png,73,189,142,67,40,31,0.1768180429935455,#43281f,Brown,,1119.0,4373.png,0.0,S,,,605.0,
1523,73,4373.png,73,187,168,145,119,136,0.4931400120258331,#917788,Brown,,1120.0,4373.png,1.0,W,124.0,,,
1524,73,4373.png,73,183,177,37,23,35,0.1052556857466698,#251723,Brown,,1121.0,4373.png,0.0,S,,,606.0,
1525,73,4373.png,73,197,174,42,28,28,0.1214705854654312,#2a1c1c,Brown,,1122.0,4373.png,0.0,S,,,607.0,
1526,73,4373.png,73,197,183,57,42,37,0.1757921576499939,#392a25,Brown,,1123.0,4373.png,0.0,S,,,608.0,
1527,73,4373.png,73,193,192,68,46,41,0.1973117738962173,#442e29,Brown,,1124.0,4373.png,0.0,S,,,609.0,
1528,73,4373.png,73,162,161,113,80,48,0.3321776688098907,#715030,Brown,,1125.0,4373.png,2.0,M,,392.0,,
1529,73,4373.png,73,155,169,80,52,44,0.2249929457902908,#50342c,Brown,,1126.0,4373.png,0.0,S,,,610.0,
1530,73,4373.png,73,145,176,160,97,67,0.4244098365306854,#a06143,Brown,,1127.0,4373.png,2.0,M,,393.0,,
1531,73,4373.png,73,162,84,85,74,103,0.3075623512268066,#554a67,Blue,404.0,,4373.png,,N,,,,404.0
1532,73,4373.png,73,170,72,96,83,89,0.338019996881485,#605359,Brown,,1128.0,4373.png,2.0,M,,394.0,,
1533,73,4373.png,73,165,186,91,72,119,0.3114753067493439,#5b4877,Blue,405.0,,4373.png,,N,,,,405.0
1534,73,4373.png,73,141,197,85,67,71,0.2788760960102081,#554347,Brown,,1129.0,4373.png,2.0,M,,395.0,,
1535,73,4373.png,73,158,193,127,117,163,0.4801630973815918,#7f75a3,Blue,406.0,,4373.png,,N,,,,406.0
1536,73,4373.png,73,172,198,74,74,95,0.2961337268352509,#4a4a5f,Blue,407.0,,4373.png,,N,,,,407.0
1537,73,4373.png,73,1,198,106,110,117,0.430018424987793,#6a6e75,Brown,,1130.0,4373.png,2.0,M,,396.0,,
1538,73,4373.png,73,100,109,117,105,111,0.4234611690044403,#75696f,Brown,,1131.0,4373.png,2.0,M,,397.0,,
1539,73,4373.png,73,108,110,136,127,137,0.5083667039871216,#887f89,Brown,,1132.0,4373.png,1.0,W,125.0,,,
1540,74,4383.png,2,13,130,71,60,68,0.2467227429151535,#473c44,Brown,,1133.0,4383.png,0.0,S,,,611.0,
1541,74,4383.png,2,16,117,86,77,84,0.3114399909973145,#564d54,Brown,,1134.0,4383.png,2.0,M,,398.0,,
1542,75,4760.png,2,1,110,44,30,25,0.1279000043869019,#2c1e19,Brown,,1135.0,4760.png,0.0,S,,,612.0,
1543,75,4760.png,2,9,106,82,44,45,0.2044984400272369,#522c2d,Brown,,1136.0,4760.png,0.0,S,,,613.0,
1544,76,482.png,2,20,53,67,42,35,0.1835600137710571,#432a23,Brown,,1137.0,482.png,0.0,S,,,614.0,
1545,76,482.png,2,28,62,29,25,35,0.1041999980807304,#1d1923,Brown,,1138.0,482.png,0.0,S,,,615.0,
1546,77,485.png,33,49,21,129,128,158,0.5112764835357666,#81809e,Blue,408.0,,485.png,,N,,,,408.0
1547,77,485.png,33,36,30,104,102,137,0.4115627408027649,#686689,Blue,409.0,,485.png,,N,,,,409.0
1548,77,485.png,33,34,56,80,81,96,0.3210549056529999,#505160,Blue,410.0,,485.png,,N,,,,410.0
1549,77,485.png,33,44,71,133,137,163,0.5412729978561401,#8589a3,Blue,411.0,,485.png,,N,,,,411.0
1550,77,485.png,33,58,66,165,167,169,0.6538007855415344,#a5a7a9,Blue,412.0,,485.png,,N,,,,412.0
1551,77,485.png,33,62,57,157,160,179,0.6303231716156006,#9da0b3,Blue,413.0,,485.png,,N,,,,413.0
1552,77,485.png,33,70,73,102,97,132,0.3944548964500427,#666184,Blue,414.0,,485.png,,N,,,,414.0
1553,77,485.png,33,59,75,133,137,149,0.5373145341873169,#858995,Blue,415.0,,485.png,,N,,,,415.0
1554,77,485.png,33,68,86,103,105,139,0.4197113811969757,#67698b,Blue,416.0,,485.png,,N,,,,416.0
1555,77,485.png,33,84,84,97,107,130,0.4177776575088501,#616b82,Blue,417.0,,485.png,,N,,,,417.0
1556,77,485.png,33,103,78,84,77,114,0.3182556927204132,#544d72,Blue,418.0,,485.png,,N,,,,418.0
1557,77,485.png,33,113,74,80,75,102,0.3059184551239014,#504b66,Blue,419.0,,485.png,,N,,,,419.0
1558,77,485.png,33,117,60,78,84,116,0.3334596157073975,#4e5474,Blue,420.0,,485.png,,N,,,,420.0
1559,77,485.png,33,112,59,205,201,191,0.7887411713600159,#cdc9bf,Blue,421.0,,485.png,,N,,,,421.0
1560,77,485.png,33,125,52,116,118,160,0.4729537069797516,#7476a0,Blue,422.0,,485.png,,N,,,,422.0
1561,77,485.png,33,132,46,136,128,144,0.5131514072418213,#888090,Blue,423.0,,485.png,,N,,,,423.0
1562,77,485.png,33,128,36,93,87,118,0.3549415767192841,#5d5776,Blue,424.0,,485.png,,N,,,,424.0
1563,77,485.png,33,122,27,85,89,130,0.3572788238525391,#555982,Blue,425.0,,485.png,,N,,,,425.0
1564,77,485.png,33,122,13,115,124,152,0.4866913557052612,#737c98,Blue,426.0,,485.png,,N,,,,426.0
1565,77,485.png,33,100,36,174,170,189,0.6753721833229065,#aeaabd,Blue,427.0,,485.png,,N,,,,427.0
1566,77,485.png,33,107,61,152,140,174,0.568632960319519,#988cae,Blue,428.0,,485.png,,N,,,,428.0
1567,77,485.png,33,75,43,87,86,121,0.3479843139648438,#575679,Blue,429.0,,485.png,,N,,,,429.0
1568,77,485.png,33,86,38,123,119,128,0.4725446999073029,#7b7780,Blue,430.0,,485.png,,N,,,,430.0
1569,77,485.png,33,82,23,123,131,154,0.5135619640350342,#7b839a,Blue,431.0,,485.png,,N,,,,431.0
1570,77,485.png,33,75,14,135,140,165,0.5519216060638428,#878ca5,Blue,432.0,,485.png,,N,,,,432.0
1571,77,485.png,33,128,88,113,108,140,0.4367439150810242,#716c8c,Blue,433.0,,485.png,,N,,,,433.0
1572,77,485.png,33,125,105,132,138,174,0.5463553071022034,#848aae,Blue,434.0,,485.png,,N,,,,434.0
1573,77,485.png,33,141,109,88,83,120,0.3401184380054474,#585378,Blue,435.0,,485.png,,N,,,,435.0
1574,77,485.png,33,160,99,108,95,122,0.3910164833068848,#6c5f7a,Blue,436.0,,485.png,,N,,,,436.0
1575,77,485.png,33,179,83,114,110,147,0.4451674520969391,#726e93,Blue,437.0,,485.png,,N,,,,437.0
1576,77,485.png,33,186,69,142,137,168,0.5501867532730103,#8e89a8,Blue,438.0,,485.png,,N,,,,438.0
1577,77,485.png,33,169,63,145,139,172,0.5594286322593689,#918bac,Blue,439.0,,485.png,,N,,,,439.0
1578,77,485.png,33,99,135,143,130,155,0.5277059078216553,#8f829b,Blue,440.0,,485.png,,N,,,,440.0
1579,78,489.png,71,129,165,55,37,31,0.1584015786647797,#37251f,Brown,,1139.0,489.png,0.0,S,,,616.0,
1580,78,489.png,71,34,44,44,29,37,0.1284874528646469,#2c1d25,Brown,,1140.0,489.png,0.0,S,,,617.0,
1581,78,489.png,71,74,16,47,29,37,0.1309874504804611,#2f1d25,Brown,,1141.0,489.png,0.0,S,,,618.0,
1582,78,489.png,71,125,34,31,28,23,0.110890194773674,#1f1c17,Brown,,1142.0,489.png,0.0,S,,,619.0,
1583,78,489.png,71,153,33,50,47,47,0.1868137270212173,#322f2f,Brown,,1143.0,489.png,0.0,S,,,620.0,
1584,78,489.png,71,130,137,50,38,32,0.1573231518268585,#322620,Brown,,1144.0,489.png,0.0,S,,,621.0,
1585,78,489.png,71,190,72,53,37,32,0.1570176482200623,#352520,Brown,,1145.0,489.png,0.0,S,,,622.0,
1586,78,489.png,71,119,51,39,23,23,0.1035294085741043,#271717,Brown,,1146.0,489.png,0.0,S,,,623.0,
1587,78,489.png,71,30,55,119,92,84,0.3810223340988159,#775c54,Brown,,1147.0,489.png,2.0,M,,399.0,,
1588,78,489.png,71,37,52,84,59,49,0.249378427863121,#543b31,Brown,,1148.0,489.png,0.0,S,,,624.0,
1589,78,489.png,71,56,22,67,53,33,0.2138549089431763,#433521,Brown,,1149.0,489.png,0.0,S,,,625.0,
1590,78,489.png,71,63,13,79,70,69,0.2817270457744598,#4f4645,Brown,,1150.0,489.png,2.0,M,,400.0,,
1591,78,489.png,71,74,16,47,29,37,0.1309874504804611,#2f1d25,Brown,,1151.0,489.png,0.0,S,,,626.0,
1592,78,489.png,71,111,4,51,41,38,0.1682694107294083,#332926,Brown,,1152.0,489.png,0.0,S,,,627.0,
1593,78,489.png,71,111,4,51,41,38,0.1682694107294083,#332926,Brown,,1153.0,489.png,0.0,S,,,628.0,
1594,78,489.png,71,111,43,57,32,30,0.1457580476999283,#39201e,Brown,,1154.0,489.png,0.0,S,,,629.0,
1595,78,489.png,71,85,66,68,48,37,0.2017917633056641,#443025,Brown,,1155.0,489.png,0.0,S,,,630.0,
1596,78,489.png,71,104,66,97,67,62,0.2863313853740692,#61433e,Brown,,1156.0,489.png,2.0,M,,401.0,,
1597,78,489.png,71,70,79,46,28,25,0.1239556819200516,#2e1c19,Brown,,1157.0,489.png,0.0,S,,,631.0,
1598,78,489.png,71,58,72,68,57,37,0.2270411849021912,#443925,Brown,,1158.0,489.png,0.0,S,,,632.0,
1599,78,489.png,71,44,96,44,28,29,0.1234200000762939,#2c1c1d,Brown,,1159.0,489.png,0.0,S,,,633.0,
1600,78,489.png,71,54,84,82,64,49,0.2617392241954803,#524031,Brown,,1160.0,489.png,0.0,S,,,634.0,
1601,78,489.png,71,21,91,93,74,76,0.3065949082374573,#5d4a4c,Brown,,1161.0,489.png,2.0,M,,402.0,,
1602,78,489.png,71,5,117,51,36,34,0.1531109809875488,#332422,Brown,,1162.0,489.png,0.0,S,,,635.0,
1603,78,489.png,71,25,119,50,33,36,0.1444266736507416,#322124,Brown,,1163.0,489.png,0.0,S,,,636.0,
1604,78,489.png,71,48,114,41,32,31,0.1327074617147446,#29201f,Brown,,1164.0,489.png,0.0,S,,,637.0,
1605,78,489.png,71,45,125,55,34,28,0.149136871099472,#37221c,Brown,,1165.0,489.png,0.0,S,,,638.0,
1606,78,489.png,71,29,134,62,36,32,0.1617121696472168,#3e2420,Brown,,1166.0,489.png,0.0,S,,,639.0,
1607,78,489.png,71,135,92,41,27,24,0.1167007833719254,#291b18,Brown,,1167.0,489.png,0.0,S,,,640.0,
1608,78,489.png,71,144,100,79,55,37,0.2305968701839447,#4f3725,Brown,,1168.0,489.png,0.0,S,,,641.0,
