Image Name,X,Y,Grayscale,Prediction,FinalPred,L,A,B
997.png,88,72,0.1516517698764801,Brown,S,16.0684,10.6044,6.5905
997.png,94,58,0.1301847100257874,Brown,S,12.9579,5.0402,1.1553
997.png,111,101,0.1798835247755051,Brown,S,19.7593,13.1424,10.5481
997.png,102,14,0.4177302122116089,Brown,M,45.3292,10.3423,5.8215
997.png,129,35,0.2739188075065613,Brown,M,30.6858,14.5297,17.2637
997.png,8,39,0.1134129390120506,Brown,S,10.7623,-0.592,5.1749
997.png,12,19,0.1816176474094391,Brown,S,19.6561,11.6987,4.8054
997.png,16,72,0.2073501944541931,Brown,S,22.7143,8.5787,15.1699
997.png,5,56,0.3583882451057434,Brown,M,39.0987,-1.9838,21.4447
997.png,15,60,0.2596631348133087,Blue,N,28.2068,8.277,-11.3546
997.png,86,99,0.3533858954906464,Brown,M,38.4402,8.133,0.4484
997.png,105,87,0.3134043216705322,Brown,M,34.0631,6.446,-4.9432
997.png,64,80,0.1463690251111984,Brown,S,15.1777,7.4919,5.9318
997.png,42,81,0.1578282415866852,Brown,S,16.7063,9.5379,6.0641
997.png,22,99,0.273042768239975,Brown,M,29.6357,5.4993,-0.6879
997.png,50,103,0.3732466697692871,Brown,M,40.573,7.9697,3.6303
997.png,114,136,0.2813164889812469,Brown,M,30.8912,9.5433,9.0717
997.png,103,193,0.2321972548961639,Brown,S,25.0961,8.0636,-9.5777
997.png,61,184,0.2689933180809021,Brown,M,29.5774,11.4824,5.9019
997.png,58,174,0.2710102200508118,Brown,M,29.6319,10.6403,0.0631
997.png,79,152,0.309950202703476,Brown,M,33.9379,12.5798,-3.7432
997.png,36,131,0.1480882465839386,Brown,S,15.2322,6.1972,2.3871
997.png,24,147,0.1299019604921341,Brown,S,12.9243,4.8381,1.8345
997.png,3,151,0.2182588130235672,Brown,S,24.0471,10.1756,14.421
997.png,23,184,0.1410486400127411,Brown,S,14.5117,6.7135,7.1033
997.png,24,170,0.2761074900627136,Brown,M,30.1705,12.0265,-8.2462
997.png,75,167,0.2666141390800476,Brown,M,28.8756,1.731,3.3406
997.png,12,166,0.2189811766147614,Brown,S,23.6198,8.7595,-5.1146
